"","pawsid","slackDomain","filename","timestamp","exercise","task","totalscore","chunk"
"1","cquinl2","isds1102s3","cquinl2_e1b_1536182581862.xlsx","2018-09-05 21:12:26","e1","b","100.0","e1b"
"2","cquinl2","isds1102s3","cquinl2_e1b_1536182748442.xlsx","2018-09-05 21:15:12","e1","b","100.0","e1b"
"3","bparks3","isds1102s3","bparks3_e1a_1536182513864.xlsx","2018-09-05 21:11:17","e1","a","100.0","e1a"
"4","bparks3","isds1102s3","bparks3_e1b_1536182926714.xlsx","2018-09-05 21:18:11","e1","b","100.0","e1b"
"5","bparks3","isds1102s3","bparks3_e1d_1536551763967.xlsx","2018-09-10 03:45:14","e1","d","83.3333333333","e1d"
"6","jcol117","isds1102s3","jcol117_e1a_1536182119879.xlsx","2018-09-05 21:04:43","e1","a","75.0","e1a"
"7","jcol117","isds1102s3","jcol117_e1a_1536182453576.xlsx","2018-09-05 21:10:18","e1","a","100.0","e1a"
"8","jcol117","isds1102s3","jcol117_e1b_1536608832202.xlsx","2018-09-10 19:36:20","e1","b","100.0","e1b"
"9","jcol117","isds1102s3","jcol117_e1c_1536609927670.xlsx","2018-09-10 19:54:36","e1","c","95.0","e1c"
"10","jhar239","isds1102s3","jhar239_e1a_1536183079265.xlsx","2018-09-05 21:20:43","e1","a","93.75","e1a"
"11","mdoyl11","isds1102s3","mdoyl11_e1a_1536182638860.xlsx","2018-09-05 21:13:22","e1","a","93.75","e1a"
"12","mdoyl11","isds1102s3","mdoyl11_e1a_1536182927884.xlsx","2018-09-05 21:18:12","e1","a","93.75","e1a"
"13","mdoyl11","isds1102s3","mdoyl11_e1a_1536184519428.xlsx","2018-09-05 21:44:43","e1","a","93.75","e1a"
"14","mdoyl11","isds1102s3","mdoyl11_e1a_1536184635515.xlsx","2018-09-05 21:46:39","e1","a","93.75","e1a"
"15","mdoyl11","isds1102s3","mdoyl11_e1b_1536500467963.xlsx","2018-09-09 13:30:22","e1","b","100.0","e1b"
"16","mdoyl11","isds1102s3","mdoyl11_e1b_1536500486084.xlsx","2018-09-09 13:30:38","e1","b","100.0","e1b"
"17","mdoyl11","isds1102s3","mdoyl11_e1c_1536502598900.xlsx","2018-09-09 14:05:53","e1","c","100.0","e1c"
"18","mdoyl11","isds1102s3","mdoyl11_e1d_1536503862296.xlsx","2018-09-09 14:26:54","e1","d","100.0","e1d"
"19","mand123","isds1102s3","mand123_e1a_1536183028426.xlsx","2018-09-05 21:19:52","e1","a","100.0","e1a"
"20","mand123","isds1102s3","mand123_e1b_1536191077581.xlsx","2018-09-05 23:34:01","e1","b","100.0","e1b"
"21","mand123","isds1102s3","mand123_e1c_1536543574453.xlsx","2018-09-10 01:28:45","e1","c","96.6666666667","e1c"
"22","mand123","isds1102s3","mand123_e1d_1536544580682.xlsx","2018-09-10 01:45:31","e1","d","83.3333333333","e1d"
"23","nnibla1","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"24","sengli8","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"25","bfruge9","isds1102s3","bfruge9_e1a_1536182815450.xlsx","2018-09-05 21:16:19","e1","a","93.75","e1a"
"26","bfruge9","isds1102s3","bfruge9_e1a_1536182966237.xlsx","2018-09-05 21:18:50","e1","a","100.0","e1a"
"27","bfruge9","isds1102s3","bfruge9_e1b_1536206959761.xlsx","2018-09-06 03:58:42","e1","b","100.0","e1b"
"28","mmar254","isds1102s3","mmar254_e1a_1536182427488.xlsx","2018-09-05 21:09:51","e1","a","93.75","e1a"
"29","jporc13","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"30","cvanfo1","isds1102s3","cvanfo1_e1a_1536522869740.xlsx","2018-09-09 19:43:41","e1","a","75.0","e1a"
"31","cvanfo1","isds1102s3","cvanfo1_e1b_1536530182305.xlsx","2018-09-09 21:45:33","e1","b","75.0","e1b"
"32","cvanfo1","isds1102s3","cvanfo1_e1c_1536597897365.xlsx","2018-09-10 16:34:06","e1","c","34.5","e1c"
"33","cvanfo1","isds1102s3","cvanfo1_e1d_1536599229625.xlsx","2018-09-10 16:56:18","e1","d","100.0","e1d"
"34","telli21","isds1102s3","telli21_e1a_1536182478112.xlsx","2018-09-05 21:10:42","e1","a","93.75","e1a"
"35","telli21","isds1102s3","telli21_e1a_1536182924190.xlsx","2018-09-05 21:18:08","e1","a","100.0","e1a"
"36","telli21","isds1102s3","telli21_e1b_1536353710997.xlsx","2018-09-07 20:44:28","e1","b","100.0","e1b"
"37","smela24","isds1102s3","smela24_e1a_1536183055278.xlsx","2018-09-05 21:20:19","e1","a","97.25","e1a"
"38","ehernd1","isds1102s3","ehernd1_e1a_1536195017207.xlsx","2018-09-06 00:39:41","e1","a","97.25","e1a"
"39","ehernd1","isds1102s3","ehernd1_e1a_1536195174267.xlsx","2018-09-06 00:42:18","e1","a","97.25","e1a"
"40","ehernd1","isds1102s3","ehernd1_e1a_1536195257525.xlsx","2018-09-06 00:43:41","e1","a","97.25","e1a"
"41","ehernd1","isds1102s3","ehernd1_e1a_1536602557427.xlsx","2018-09-10 17:51:46","e1","a","100.0","e1a"
"42","ehernd1","isds1102s3","ehernd1_e1b_1536603335403.xlsx","2018-09-10 18:04:44","e1","b","100.0","e1b"
"43","ehernd1","isds1102s3","ehernd1_e1c_1536604634178.xlsx","2018-09-10 18:26:22","e1","c","100.0","e1c"
"44","ehernd1","isds1102s3","ehernd1_e1d_1536605220578.xlsx","2018-09-10 18:36:09","e1","d","100.0","e1d"
"45","mpark46","isds1102s3","mpark46_e1a_1536182260658.xlsx","2018-09-05 21:07:04","e1","a","100.0","e1a"
"46","mpark46","isds1102s3","mpark46_e1b_1536182589103.xlsx","2018-09-05 21:12:32","e1","b","100.0","e1b"
"47","mpark46","isds1102s3","mpark46_e1c_1536186502078.xlsx","2018-09-05 22:17:45","e1","c","75.0","e1c"
"48","mpark46","isds1102s3","mpark46_e1d_1536187130237.xlsx","2018-09-05 22:28:13","e1","d","100.0","e1d"
"49","jjoshu6","isds1102s3","jjoshu6_e1a_1536187527522.xlsx","2018-09-05 22:34:51","e1","a","100.0","e1a"
"50","tfrede9","isds1102s3","tfrede9_e1a_1536261780236.xlsx","2018-09-06 19:12:23","e1","a","87.5","e1a"
"51","tfrede9","isds1102s3","tfrede9_e1a_1536600400059.xlsx","2018-09-10 17:15:49","e1","a","87.5","e1a"
"52","tfrede9","isds1102s3","tfrede9_e1b_1536600406298.xlsx","2018-09-10 17:15:56","e1","b","87.5","e1b"
"53","sarago1","isds1102s3","sarago1_e1b_1536183068178.xlsx","2018-09-05 21:20:31","e1","b","100.0","e1b"
"54","sarago1","isds1102s3","sarago1_e1b_1536594926303.xlsx","2018-09-10 15:44:35","e1","b","87.5","e1b"
"55","sarago1","isds1102s3","sarago1_e1c_1536597688438.xlsx","2018-09-10 16:30:37","e1","c","73.3333333333","e1c"
"56","pbrook7","isds1102s3","pbrook7_e1a_1536182821499.xlsx","2018-09-05 21:16:25","e1","a","98.25","e1a"
"57","pbrook7","isds1102s3","pbrook7_e1a_1536182966630.xlsx","2018-09-05 21:18:51","e1","a","100.0","e1a"
"58","pbrook7","isds1102s3","pbrook7_e1a_1536183032741.xlsx","2018-09-05 21:19:56","e1","a","100.0","e1a"
"59","pbrook7","isds1102s3","pbrook7_e1b_1536609340709.xlsx","2018-09-10 19:44:49","e1","b","100.0","e1b"
"60","amarro2","isds1102s3","amarro2_e1a_1536182579138.xlsx","2018-09-05 21:12:22","e1","a","97.25","e1a"
"61","amarro2","isds1102s3","amarro2_e1b_1536182975914.xlsx","2018-09-05 21:18:59","e1","b","100.0","e1b"
"62","amarro2","isds1102s3","amarro2_e1c_1536354583336.xlsx","2018-09-07 20:59:01","e1","c","83.3333333333","e1c"
"63","tjunea6","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"64","ccamp59","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"65","tcoll56","isds1102s3","tcoll56_e1a_1536182777219.xlsx","2018-09-05 21:15:41","e1","a","87.5","e1a"
"66","tcoll56","isds1102s3","tcoll56_e1a_1536344523018.xlsx","2018-09-07 18:11:23","e1","a","100.0","e1a"
"67","tcoll56","isds1102s3","tcoll56_e1b_1536345147519.xlsx","2018-09-07 18:21:45","e1","b","100.0","e1b"
"68","tcoll56","isds1102s3","tcoll56_e1c_1536347807288.xlsx","2018-09-07 19:06:05","e1","c","8.33333333333","e1c"
"69","cpoull1","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"70","kquirk1","isds1102s3","kquirk1_e1a_1536183094204.xlsx","2018-09-05 21:20:57","e1","a","87.5","e1a"
"71","kquirk1","isds1102s3","kquirk1_e1b_1536619469085.xlsx","2018-09-10 22:33:37","e1","b","100.0","e1b"
"72","kquirk1","isds1102s3","kquirk1_e1c_1536623610773.xlsx","2018-09-10 23:42:38","e1","c","85.0","e1c"
"73","kquirk1","isds1102s3","kquirk1_e1d_1536630880219.xlsx","2018-09-11 01:43:49","e1","d","100.0","e1d"
"74","afinfr1","isds1102s3","afinfr1_e1a_1536182524038.xlsx","2018-09-05 21:11:27","e1","a","100.0","e1a"
"75","afinfr1","isds1102s3","afinfr1_e1b_1536183137343.xlsx","2018-09-05 21:21:41","e1","b","100.0","e1b"
"76","swalle5","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"77","jway2","isds1102s3","jway2_e1a_1536182785204.xlsx","2018-09-05 21:15:49","e1","a","97.25","e1a"
"78","jway2","isds1102s3","jway2_e1a_1536182887366.xlsx","2018-09-05 21:17:31","e1","a","97.25","e1a"
"79","jway2","isds1102s3","jway2_e1a_1536183020523.xlsx","2018-09-05 21:19:44","e1","a","100.0","e1a"
"80","jway2","isds1102s3","jway2_e1b_1536203807789.xlsx","2018-09-06 03:06:10","e1","b","100.0","e1b"
"81","jway2","isds1102s3","jway2_e1c_1536205194907.xlsx","2018-09-06 03:29:18","e1","c","100.0","e1c"
"82","jway2","isds1102s3","jway2_e1d_1536205750915.xlsx","2018-09-06 03:38:33","e1","d","100.0","e1d"
"83","echri19","isds1102s3","echri19_e1a_1536182926036.xlsx","2018-09-05 21:18:10","e1","a","90.0","e1a"
"84","echri19","isds1102s3","echri19_e1a_1536201714124.xlsx","2018-09-06 02:31:17","e1","a","93.75","e1a"
"85","echri19","isds1102s3","echri19_e1a_1536202150493.xlsx","2018-09-06 02:38:33","e1","a","100.0","e1a"
"86","echri19","isds1102s3","echri19_e1b_1536204164383.xlsx","2018-09-06 03:12:07","e1","b","100.0","e1b"
"87","echri19","isds1102s3","echri19_e1c_1536377896258.xlsx","2018-09-08 03:27:34","e1","c","91.6666666667","e1c"
"88","echri19","isds1102s3","echri19_e1c_1536377999685.xlsx","2018-09-08 03:29:17","e1","c","91.6666666667","e1c"
"89","echri19","isds1102s3","echri19_e1c_1536378205897.xlsx","2018-09-08 03:32:42","e1","c","100.0","e1c"
"90","echri19","isds1102s3","echri19_e1d_1536464322605.xlsx","2018-09-09 03:27:57","e1","d","100.0","e1d"
"91","droden1","isds1102s3","droden1_e1a_1536182655278.xlsx","2018-09-05 21:13:39","e1","a","91.0","e1a"
"92","droden1","isds1102s3","droden1_e1b_1536289689154.xlsx","2018-09-07 02:57:31","e1","b","93.75","e1b"
"93","kconye1","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"94","mgrif56","isds1102s3","mgrif56_e1a_1536182590314.xlsx","2018-09-05 21:12:34","e1","a","87.0","e1a"
"95","mgrif56","isds1102s3","mgrif56_e1b_1536183140400.xlsx","2018-09-05 21:21:44","e1","b","93.75","e1b"
"96","jtompk7","isds1102s3","jtompk7_e1a_1536182803026.xlsx","2018-09-05 21:16:11","e1","a","75.0","e1a"
"97","jtompk7","isds1102s3","jtompk7_e1a_1536364346595.xlsx","2018-09-07 23:41:43","e1","a","100.0","e1a"
"98","jtompk7","isds1102s3","jtompk7_e1b_1536365090199.xlsx","2018-09-07 23:54:07","e1","b","98.25","e1b"
"99","wcansl1","isds1102s3",NA,NA,NA,NA,NA,"NANA"
"100","ecrain6","isds1102s3","ecrain6_e1a_1536297313134.xlsx","2018-09-07 05:04:35","e1","a","100.0","e1a"
"101","nvaugh5","isds1102s3","nvaugh5_e1a_1536182967957.xlsx","2018-09-05 21:18:51","e1","a","100.0","e1a"
"102","ccars12","isds1102s6","ccars12_e1a_1536187651053.xlsx","2018-09-05 22:36:55","e1","a","81.0","e1a"
"103","ahonol1","isds1102s6","ahonol1_e1a_1536186705210.xlsx","2018-09-05 22:21:09","e1","a","90.5","e1a"
"104","ahonol1","isds1102s6","ahonol1_e1b_1536187711300.xlsx","2018-09-05 22:37:55","e1","b","100.0","e1b"
"105","rschmo1","isds1102s6","rschmo1_e1a_1536186226654.xlsx","2018-09-05 22:13:10","e1","a","100.0","e1a"
"106","rschmo1","isds1102s6","rschmo1_e1b_1536186997880.xlsx","2018-09-05 22:26:01","e1","b","100.0","e1b"
"107","rschmo1","isds1102s6","rschmo1_e1c_1536188428592.xlsx","2018-09-05 22:49:52","e1","c","100.0","e1c"
"108","rschmo1","isds1102s6","rschmo1_e1d_1536190165657.xlsx","2018-09-05 23:18:49","e1","d","50.0","e1d"
"109","ktay126","isds1102s6","ktay126_e1a_1536188231059.xlsx","2018-09-05 22:46:34","e1","a","100.0","e1a"
"110","ktay126","isds1102s6","ktay126_e1b_1536197039100.xlsx","2018-09-06 01:13:24","e1","b","100.0","e1b"
"111","sgumin1","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"112","elangl7","isds1102s6","elangl7_e1c_1536186631898.xlsx","2018-09-05 22:19:55","e1","c","8.33333333333","e1c"
"113","elangl7","isds1102s6","elangl7_e1a_1536186730921.xlsx","2018-09-05 22:21:34","e1","a","86.5","e1a"
"114","elangl7","isds1102s6","elangl7_e1b_1536187323577.xlsx","2018-09-05 22:31:27","e1","b","100.0","e1b"
"115","elangl7","isds1102s6","elangl7_e1a_1536243975464.xlsx","2018-09-06 14:15:38","e1","a","86.5","e1a"
"116","elangl7","isds1102s6","elangl7_e1b_1536243981299.xlsx","2018-09-06 14:15:43","e1","b","100.0","e1b"
"117","elangl7","isds1102s6","elangl7_e1a_1536532334037.xlsx","2018-09-09 22:21:25","e1","a","86.5","e1a"
"118","elangl7","isds1102s6","elangl7_e1b_1536532339412.xlsx","2018-09-09 22:21:30","e1","b","100.0","e1b"
"119","jcla143","isds1102s6","jcla143_e1a_1536187636387.xlsx","2018-09-05 22:36:40","e1","a","100.0","e1a"
"120","jcla143","isds1102s6","jcla143_e1b_1536187931568.xlsx","2018-09-05 22:41:35","e1","b","100.0","e1b"
"121","jcla143","isds1102s6","jcla143_e1a_1536191874975.xlsx","2018-09-05 23:47:18","e1","a","100.0","e1a"
"122","jcla143","isds1102s6","jcla143_e1b_1536191885126.xlsx","2018-09-05 23:47:28","e1","b","100.0","e1b"
"123","jcla143","isds1102s6","jcla143_e1c_1536191895806.xlsx","2018-09-05 23:47:39","e1","c","80.0","e1c"
"124","jcla143","isds1102s6","jcla143_e1d_1536191901594.xlsx","2018-09-05 23:47:44","e1","d","100.0","e1d"
"125","jcla143","isds1102s6","jcla143_e1a_1536192002711.xlsx","2018-09-05 23:49:26","e1","a","100.0","e1a"
"126","jcla143","isds1102s6","jcla143_e1b_1536192010479.xlsx","2018-09-05 23:49:33","e1","b","100.0","e1b"
"127","jcla143","isds1102s6","jcla143_e1c_1536192016803.xlsx","2018-09-05 23:49:42","e1","c","80.0","e1c"
"128","jcla143","isds1102s6","jcla143_e1d_1536192022627.xlsx","2018-09-05 23:49:46","e1","d","100.0","e1d"
"129","alaco21","isds1102s6","alaco21_e1a_1536186761998.xlsx","2018-09-05 22:22:06","e1","a","93.75","e1a"
"130","alaco21","isds1102s6","alaco21_e1a_1536187076829.xlsx","2018-09-05 22:27:21","e1","a","100.0","e1a"
"131","alaco21","isds1102s6","alaco21_e1a_1536187134999.xlsx","2018-09-05 22:28:18","e1","a","100.0","e1a"
"132","alaco21","isds1102s6","alaco21_e1b_1536187601250.xlsx","2018-09-05 22:36:04","e1","b","100.0","e1b"
"133","alaco21","isds1102s6","alaco21_e1b_1536187651670.xlsx","2018-09-05 22:36:55","e1","b","100.0","e1b"
"134","alaco21","isds1102s6","alaco21_e1c_1536599996474.xlsx","2018-09-10 17:09:05","e1","c","100.0","e1c"
"135","alaco21","isds1102s6","alaco21_e1d_1536601321627.xlsx","2018-09-10 17:31:10","e1","d","100.0","e1d"
"136","mbowm19","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"137","misola1","isds1102s6","misola1_e1b_1536187233112.xlsx","2018-09-05 22:29:56","e1","b","100.0","e1b"
"138","misola1","isds1102s6","misola1_e1c_1536278576802.xlsx","2018-09-06 23:52:19","e1","c","96.6666666667","e1c"
"139","misola1","isds1102s6","misola1_e1a_1536612244600.xlsx","2018-09-10 20:33:12","e1","a","91.0","e1a"
"140","misola1","isds1102s6","misola1_e1d_1536645227764.xlsx","2018-09-11 05:42:56","e1","d","100.0","e1d"
"141","pheap2","isds1102s6","pheap2_e1a_1536187591292.xlsx","2018-09-05 22:35:55","e1","a","93.75","e1a"
"142","pheap2","isds1102s6","pheap2_e1a_1536188079912.xlsx","2018-09-05 22:44:03","e1","a","100.0","e1a"
"143","nherbe3","isds1102s3","nherbe3_e1a_1536198005615.xlsx","2018-09-06 01:29:28","e1","a","100.0","e1a"
"144","nherbe3","isds1102s3","nherbe3_e1b_1536199421275.xlsx","2018-09-06 01:53:04","e1","b","100.0","e1b"
"145","nherbe3","isds1102s3","nherbe3_e1c_1536602808537.xlsx","2018-09-10 17:55:57","e1","c","96.6666666667","e1c"
"146","nherbe3","isds1102s3","nherbe3_e1d_1536604874017.xlsx","2018-09-10 18:30:23","e1","d","100.0","e1d"
"147","mcoop26","isds1102s6","mcoop26_e1a_1536188532240.xlsx","2018-09-05 22:51:35","e1","a","90.25","e1a"
"148","mcoop26","isds1102s6","mcoop26_e1a_1536189117719.xlsx","2018-09-05 23:01:21","e1","a","100.0","e1a"
"149","mcoop26","isds1102s6","mcoop26_e1b_1536632294204.xlsx","2018-09-11 02:07:21","e1","b","100.0","e1b"
"150","ccarm11","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"151","jmccol7","isds1102s6","jmccol7_e1a_1536187676860.xlsx","2018-09-05 22:37:20","e1","a","100.0","e1a"
"152","ccolkm1","isds1102s6","ccolkm1_e1a_1536362769646.xlsx","2018-09-07 23:15:28","e1","a","100.0","e1a"
"153","ccolkm1","isds1102s6","ccolkm1_e1c_1536365383749.xlsx","2018-09-07 23:59:00","e1","c","77.8333333333","e1c"
"154","ccolkm1","isds1102s6","ccolkm1_e1b_1536366922276.xlsx","2018-09-08 00:24:39","e1","b","100.0","e1b"
"155","ccolkm1","isds1102s6","ccolkm1_e1d_1536366956836.xlsx","2018-09-08 00:25:13","e1","d","83.3333333333","e1d"
"156","cmcgre7","isds1102s6",NA,NA,NA,NA,NA,"NANA"
"157","lande49","isds1102s3","lande49_e1a_1536183051925.xlsx","2018-09-05 21:20:15","e1","a","93.75","e1a"
"158","lledou6","isds1102s6","lledou6_e1a_1536199000726.xlsx","2018-09-06 01:46:04","e1","a","100.0","e1a"
"159","lledou6","isds1102s6","lledou6_e1b_1536525359407.xlsx","2018-09-09 20:25:10","e1","b","100.0","e1b"
"160","lledou6","isds1102s6","lledou6_e1c_1536639085030.xlsx","2018-09-11 04:00:32","e1","c","98.3333333333","e1c"
"161","lledou6","isds1102s6","lledou6_e1d_1536640574207.xlsx","2018-09-11 04:25:21","e1","d","0.0","e1d"
"162","lledou6","isds1102s6","lledou6_e1d_1536641239680.xlsx","2018-09-11 04:36:27","e1","d","0.0","e1d"
"163","akilli3","isds1102s6","akilli3_e1a_1536187986357.xlsx","2018-09-05 22:42:30","e1","a","87.5","e1a"
"164","cteas1","isds1102s6","cteas1_e1a_1536188250145.xlsx","2018-09-05 22:46:53","e1","a","90.0","e1a"
"165","nlejeu5","isds1102s6","nlejeu5_e1a_1536187973057.xlsx","2018-09-05 22:42:16","e1","a","100.0","e1a"
"166","nlejeu5","isds1102s6","nlejeu5_e1c_1536542139661.xlsx","2018-09-10 01:04:50","e1","c","78.3333333333","e1c"
"167","hdorne1","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"168","jmoham7","isds1102s4","jmoham7_e1a_1536188217533.xlsx","2018-09-05 22:46:21","e1","a","100.0","e1a"
"169","hmasse4","isds1102s4","hmasse4_e1a_1536529787438.xlsx","2018-09-09 21:38:58","e1","a","100.0","e1a"
"170","hmasse4","isds1102s4","hmasse4_e1b_1536530135965.xlsx","2018-09-09 21:44:46","e1","b","93.75","e1b"
"171","jrashe2","isds1102s4","jrashe2_e1a_1536188052602.xlsx","2018-09-05 22:43:36","e1","a","100.0","e1a"
"172","dmeyn1","isds1102s4","dmeyn1_e1a_1536188202684.xlsx","2018-09-05 22:46:06","e1","a","78.0","e1a"
"173","kwrote3","isds1102s4","kwrote3_e1a_1536197715781.xlsx","2018-09-06 01:24:39","e1","a","100.0","e1a"
"174","kwrote3","isds1102s4","kwrote3_e1b_1536604063466.xlsx","2018-09-10 18:16:52","e1","b","100.0","e1b"
"175","gquant1","isds1102s4","gquant1_e1a_1536551948722.xlsx","2018-09-10 03:48:19","e1","a","12.5","e1a"
"176","gquant1","isds1102s4","gquant1_e1b_1536553583206.xlsx","2018-09-10 04:15:33","e1","b","100.0","e1b"
"177","vdoan1","isds1102s4","vdoan1_e1b_1536188468964.xlsx","2018-09-05 22:50:34","e1","b","67.0","e1b"
"178","vdoan1","isds1102s4","vdoan1_e1b_1536512331579.xlsx","2018-09-09 16:48:05","e1","b","62.5","e1b"
"179","vdoan1","isds1102s4","vdoan1_e1c_1536518071525.xlsx","2018-09-09 18:23:43","e1","c","98.3333333333","e1c"
"180","vdoan1","isds1102s4","vdoan1_e1d_1536519199846.xlsx","2018-09-09 18:42:31","e1","d","100.0","e1d"
"181","mjoh356","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"182","jwebe25","isds1102s4","jwebe25_e1a_1536193593264.xlsx","2018-09-06 00:15:56","e1","a","87.5","e1a"
"183","lchauv9","isds1102s4","lchauv9_e1a_1536187776076.xlsx","2018-09-05 22:39:00","e1","a","87.5","e1a"
"184","lchauv9","isds1102s4","lchauv9_e1a_1536187904310.xlsx","2018-09-05 22:41:08","e1","a","100.0","e1a"
"185","lchauv9","isds1102s4","lchauv9_e1b_1536188222101.xlsx","2018-09-05 22:46:25","e1","b","100.0","e1b"
"186","lchauv9","isds1102s4","lchauv9_e1c_1536603559603.xlsx","2018-09-10 18:08:28","e1","c","92.5","e1c"
"187","lchauv9","isds1102s4","lchauv9_e1d_1536604608917.xlsx","2018-09-10 18:25:57","e1","d","100.0","e1d"
"188","rshaw13","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"189","msavoy9","isds1102s4","msavoy9_e1a_1536187578385.xlsx","2018-09-05 22:35:42","e1","a","100.0","e1a"
"190","msavoy9","isds1102s4","msavoy9_e1c_1536471440617.xlsx","2018-09-09 05:26:35","e1","c","96.6666666667","e1c"
"191","msavoy9","isds1102s4","msavoy9_e1c_1536471721318.xlsx","2018-09-09 05:31:15","e1","c","100.0","e1c"
"192","msavoy9","isds1102s4","msavoy9_e1b_1536471808932.xlsx","2018-09-09 05:32:42","e1","b","100.0","e1b"
"193","msavoy9","isds1102s4","msavoy9_e1d_1536472647159.xlsx","2018-09-09 05:46:40","e1","d","100.0","e1d"
"194","aand144","isds1102s4","aand144_e1a_1536188653108.xlsx","2018-09-05 22:53:37","e1","a","85.5","e1a"
"195","narger1","isds1102s4","narger1_e1a_1536188682333.xlsx","2018-09-05 22:54:06","e1","a","98.25","e1a"
"196","mcarne7","isds1102s4","mcarne7_e1a_1536187621739.xlsx","2018-09-05 22:36:25","e1","a","100.0","e1a"
"197","mcarne7","isds1102s4","mcarne7_e1b_1536188012117.xlsx","2018-09-05 22:42:56","e1","b","100.0","e1b"
"198","wking14","isds1102s4","wking14_e1a_1536187667550.xlsx","2018-09-05 22:37:11","e1","a","90.5","e1a"
"199","wking14","isds1102s4","wking14_e1b_1536187932480.xlsx","2018-09-05 22:41:36","e1","b","100.0","e1b"
"200","hwrig16","isds1102s4","hwrig16_e1a_1536187979454.xlsx","2018-09-05 22:42:23","e1","a","100.0","e1a"
"201","ccoyle4","isds1102s4","ccoyle4_e1a_1536188376190.xlsx","2018-09-05 22:48:59","e1","a","87.5","e1a"
"202","ccoyle4","isds1102s4","ccoyle4_e1a_1536519382277.xlsx","2018-09-09 18:45:34","e1","a","87.5","e1a"
"203","ccoyle4","isds1102s4","ccoyle4_e1b_1536519722487.xlsx","2018-09-09 18:51:13","e1","b","87.5","e1b"
"204","ccoyle4","isds1102s4","ccoyle4_e1c_1536521336362.xlsx","2018-09-09 19:18:07","e1","c","45.0","e1c"
"205","ccoyle4","isds1102s4","ccoyle4_e1d_1536521888147.xlsx","2018-09-09 19:27:19","e1","d","100.0","e1d"
"206","rhayne8","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"207","dmill98","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"208","cmccai9","isds1102s4","cmccai9_e1a_1536188707175.xlsx","2018-09-05 22:54:30","e1","a","12.5","e1a"
"209","cmccai9","isds1102s4","cmccai9_e1b_1536533211406.xlsx","2018-09-09 22:36:02","e1","b","71.75","e1b"
"210","cmccai9","isds1102s4","cmccai9_e1c_1536533577967.xlsx","2018-09-09 22:42:09","e1","c","16.6666666667","e1c"
"211","cmccai9","isds1102s4","cmccai9_e1d_1536534018847.xlsx","2018-09-09 22:49:29","e1","d","33.3333333333","e1d"
"212","etullo1","isds1102s4","etullo1_e1a_1536193187171.xlsx","2018-09-06 00:09:11","e1","a","100.0","e1a"
"213","nstone6","isds1102s3","nstone6_e1a_1536185331139.xlsx","2018-09-05 21:58:14","e1","a","72.25","e1a"
"214","nstone6","isds1102s3","nstone6_e1b_1536185735722.xlsx","2018-09-05 22:04:59","e1","b","75.0","e1b"
"215","nstone6","isds1102s3","nstone6_e1c_1536186849086.xlsx","2018-09-05 22:23:33","e1","c","90.0","e1c"
"216","nstone6","isds1102s3","nstone6_e1d_1536187963958.xlsx","2018-09-05 22:42:07","e1","d","100.0","e1d"
"217","nstone6","isds1102s3","nstone6_e1a_1536188011216.xlsx","2018-09-05 22:42:56","e1","a","72.25","e1a"
"218","nstone6","isds1102s3","nstone6_e1b_1536188020864.xlsx","2018-09-05 22:43:04","e1","b","75.0","e1b"
"219","nstone6","isds1102s3","nstone6_e1c_1536188031170.xlsx","2018-09-05 22:43:15","e1","c","90.0","e1c"
"220","nstone6","isds1102s3","nstone6_e1d_1536188038265.xlsx","2018-09-05 22:43:21","e1","d","100.0","e1d"
"221","bpric28","isds1102s4","bpric28_e1a_1536188360697.xlsx","2018-09-05 22:48:44","e1","a","100.0","e1a"
"222","bpric28","isds1102s4","bpric28_e1a_1536188405814.xlsx","2018-09-05 22:49:29","e1","a","100.0","e1a"
"223","riacon1","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"224","areye18","isds1102s4","areye18_e1a_1536194299862.xlsx","2018-09-06 00:27:43","e1","a","81.0","e1a"
"225","areye18","isds1102s4","areye18_e1a_1536194798089.xlsx","2018-09-06 00:36:01","e1","a","81.0","e1a"
"226","dcone1","isds1102s3","dcone1_e1a_1536420788740.xlsx","2018-09-08 15:22:23","e1","a","100.0","e1a"
"227","dcone1","isds1102s3","dcone1_e1b_1536421144187.xlsx","2018-09-08 15:28:19","e1","b","100.0","e1b"
"228","dcone1","isds1102s3","dcone1_e1c_1536422373212.xlsx","2018-09-08 15:48:48","e1","c","95.8333333333","e1c"
